Actebis_SKU	Mfr_SKU	Mfr_Name	Product_Group	Product_Text	Product_Description	Price	Stock_Qty	Stock_Date	Barcode	TaxKey
2475854	CMK32GX4M2A2800C16	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 32GB RAMKit 2x16GB DDR4 2800MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2800MHz 4x288 Dimm Unbuffered 16-18-18-36 Vengeance LPX Blach Head Spreader XMP 2.0 1,2V	1697,02	0	09-09-16		
2475855	CMK64GX4M4B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 64GB RAMKit 4c16GB DDR4 2800MHz	CORSAIR 64GB RAMKit 4c16GB DDR4 2800MHz  4x288 Dimm Unbuffered 16-18-18-36 Vengeance LPX Blach Head Spreader 1,35V	3480,04	0	09-09-16		
2479005	CH-9000111-EU	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR 6400 DPI SABRE Optical Gaming Mo	CORSAIR 6400 DPI SABRE Optical Gaming Mouse EU-Version	442,54	15	06-09-16	0843591059237	
2479007	CH-9000113-EU	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR M65 Performance Gaming Mouse FSP	CORSAIR M65 Performance FSP Gaming Mouse Black Retail EU-Version	531,34	11	06-09-16	0843591059299	
2486623	CC-9011079-WW	Corsair	Chassis - Maxi Tower	CORSAIR Carbide Clear 600C Inverse ATX	CORSAIR Carbide Clear 600C Inverse ATX Full Tower Case	1296,24	15	18-10-16	0843591068482	
2486625	CC-9011080-WW	Corsair	Chassis - Maxi Tower	CORSAIR Carbide Quiet 600Q Inverse ATX	CORSAIR Carbide Quiet 600Q Inverse ATX Full Tower Case	1291,24	5	09-09-16	0843591068505	
2489914	CMD32GX4M2A2666C15	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 32GB RAMKit 2x16GB DDR4 2666MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2600MHz 2x288Dimm Unbuffered 15-17-17-35 Dominator Platinum 1,2V	2012,03	0	09-09-16	0843591069847	
2489916	CMD32GX4M2A2800C16	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 32GB RAMKit 2x16GB DDR4 2800MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2800MHz 2x288Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,2V XMP2.0	2067,03	0	09-09-16	0843591072779	
2489917	CMD32GX4M4B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 4x8GB DDR4 3200MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3200MHz 4x288Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,35V XMP2.0 Fan included	2393,06	0	13-09-16	0843591058407	
2489918	CMD64GX4M4A2666C15	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 64GB RAMKit 4x16GB DDR4 2600MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2666MHz 4x288Dimm Unbuffered 15-17-17-35 Dominator Platinum 1,2V	4024,06	0	09-09-16	0843591071895	
2489919	CMK16GX4M2A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz 2x288Dimm Unbuffered 16-16-16-39 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	739,53	0	06-09-16	0843591082549	
2489920	CMK16GX4M2B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 16GB RAMKit 2x8GB DDR4 2800MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2800MHz 2x288Dimm Unbuffered 14-16-16-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	815,83	0	06-09-16	0843591071925	
2489922	CMK16GX4M2B3333C16	Corsair	Memory - Desktop - DDR4-3333	CORSAIR 16GB RAMKit 2x8GB DDR4 3333MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3333MHz 2x288Dimm Unbuffered 16-18-18-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	1088,03	0	09-09-16	0843591071901	
2489923	CMK16GX4M4B3600C18	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 16GB RAMKit 4x4GB DDR4 3600MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3600MHz 4x288Dimm Unbuffered 18-19-19-39 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	1415,06	0	09-09-16	0843591072885	
2489924	CMK32GX4M4B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 32GB RAMKit 4x8GB DDR4 2800MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 2800MHz 4x288Dimm Unbuffered 14-16-16-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	1654,06	0	09-09-16	0843591072915	
2489925	CMK32GX4M4B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 4x8GB DDR4 3200MHz	CORSAIR 32GB RAMkit 4x8GB DDR4 3200MHz 4x288Dimm Unbuffered 16-18-18-36 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	1741,06	0	09-09-16	0843591072816	
2489926	CMK64GX4M4A2133C13	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 64GB RAMKit 4x16GB DDR4 2133MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2133MHz 4x288Dimm Unbuffered 13-15-15-28 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	2828,06	0	09-09-16	0843591069595	
2489928	CMK64GX4M4A2133C13R	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 64GB RAMKit 4x16GB DDR4 2133MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 2133MHz 4x288Dimm Unbuffered 13-15-15-28 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	2828,06	0	13-09-16	0843591069700	
2489929	CMK8GX4M2B4000C19	Corsair	Memory - Desktop - DDR4-4000	CORSAIR 8GB RAMKit 2x4GB DDR4 4000MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 4000MHz 2x288Dimm Unbuffered 19-23-23-45 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	892,13	0	09-09-16	0843591072755	
2489930	CMK8GX4M2B4000C19R	Corsair	Memory - Desktop - DDR4-4000	CORSAIR 8GB RAMKit 2x4GB DDR4 4000MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 4000MHz 2x288Dimm Unbuffered 19-23-23-45 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	892,13	0	09-09-16	0843591070843	
2492518	CA-9011139-EU	Corsair	Headsets - PC - Gaming	CORSAIR Gaming VOID USB Dolby Headset	CORSAIR Gaming VOID USB Dolby 7.1 RGB Gaming Headset White, 16.8 million colors RGB Lighting, CUE Control (EU Version)	801,10	3	06-09-16	0843591057585	
2492519	CC-9011087-WW	Corsair	Chassis - Midi Tower	CORSAIR Carbide Series SPEC-M2 Micro ATX	CORSAIR Carbide Series SPEC-M2 Micro ATX Mid Tower Case	487,40	57	27-12-16	0843591068642	
2492630	CMK16GX4M4B3333C16	Corsair	Memory - Desktop - DDR4-3333	CORSAIR 16GB RAMKit 2x8GB DDR4 3333MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3333MHz 2x288Dimm Unbuffered 16-16-16-36 Vegeance LPX Black Heat Spreader 1,35V XMP 2.0	1479,03	0	09-09-16		
2492883	CC-9011081-WW	Corsair	Chassis - Maxi Tower	CORSAIR Carbide Clear 400C ATX mitower	CORSAIR Carbide Clear 400C Midtower ATX	898,54	36	15-11-16	0843591068529	
2492884	CC-9011082-WW	Corsair	Chassis - Maxi Tower	CORSAIR Carbide Quiet 400Q ATX Full towe	CORSAIR Carbide Quiet 400Q ATX Full Tower Case	897,14	0	09-09-16	0843591068543	
2492885	CC-9011083-WW	Corsair	Chassis - Midi Tower	CORSAIR Carbide Series SPEC-ALPHA Mid-To	CORSAIR Carbide Series SPEC-ALPHA Mid-Tower Gaming Case, White & Red	730,74	20	15-11-16	0843591068567	
2492886	CC-9011084-WW	Corsair	Chassis - Midi Tower	CORSAIR Carbide Series SPEC-ALPHA Mid-To	CORSAIR Carbide Series SPEC-ALPHA Mid-Tower Gaming Case, Black & Silver	730,74	10	15-11-16	0843591068581	
2492887	CC-9011085-WW	Corsair	Chassis - Midi Tower	CORSAIR Carbide Series SPEC-ALPHA Mid-To	CORSAIR Carbide Series SPEC-ALPHA Mid-Tower Gaming Case, Black & red	730,74	18	15-11-16	0843591068604	
2492928	CMD8GX4M2B3600C18	Corsair	Memory - Desktop - DDR4-3600	CORSAIR 8GB RAMKit 2x4GB DDR4 3600MHz	CORSAIR 8GB RAMKIt 2x4GB DDR4 3600MHz 2x288Dimm Unbuffered 18-19-19-39 Dominator Platinum 1,35V XMP2.0	1197,03	0	09-09-16		
2492929	CMK16GX4M2A2400C16R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB RAMKit 2X8GB DDR4 2400MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz 2x288Dimm Unbuffered 16-16-16-39 Vengeance LXP Red Heat Spreader 1,2V XMP2.0	739,53	0	09-09-16		
2492930	CMK16GX4M2A2800C16	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 16GB RAMKit 2x8GB DDR4 2800MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2800MHz 2x288Dimm Unbuffered 16-18-18-36 Vengeance LXP Black Heat Spreader 1,2V XMP2.0	815,83	0	09-09-16		
2498937	CMK8GX4M2B4133C19	Corsair	Memory - Desktop - DDR4-4133	CORSAIR 8GB RAMKit 2x4FB DDR4 4133MHz	CORSAIR 8GB RAMKit 2x4FB DDR4 4133MHz 2x288 Dimm Unbuffered 19-25-25-45 Vengeance LPX Black Spreader 1,4V XMP2.0 Airflow included	1741,03	0	09-09-16	0843591082235	
2500354	CW-9060024-WW	Corsair	Chassis - Options - Cooling	CORSAIR Hydro Series H80i v2 Liq Cooler	CORSAIR Hydro Series H80i v2 High Performance Liquid CPU Cooler	940,30	3	02-09-16	0843591071529	
2500355	CW-9060026-WW	Corsair	Chassis - Options - Cooling	CORSAIR Hydro Series H110i Liq Cooler	CORSAIR Hydro Series H110i Extreme Performance Liquid CPU Cooler	1171,80	0	05-09-16	0843591071543	
2500356	CW-9060027-WW	Corsair	Chassis - Options - Cooling	CORSAIR Hydro Series H115i Liq Cooler	CORSAIR Hydro Series H115i Extreme Performance Liquid CPU Cooler	1304,80	0	06-09-16	0843591071550	
2501994	CW-9060023-WW	Corsair	Chassis - Options - Cooling	CORSAIR Hydro Series H5 SF Liquid Cooler	CORSAIR Hydro Series H5 SF Low Profile Liquid CPU Cooler	726,80	8		0843591070584	
2502006	CMD16GX4M2B3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 3200MHz 2x288 Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,35V XMP2.0	1142,03	5	20-09-16	0843591073073	
2502007	CMD16GX4M4C3200C15	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz 4x288 Dimm Unbuffered 15-17-17-35 Dominator Platinum 1,35V	1686,06	0	09-09-16		
2502008	CMD16GX4M4C3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz 4x288 Dimm Unbuffered 16-18-18-36 Dominator Platinum 1,35V	1632,06	0	09-09-16		
2502107	CMK16GX4M1A2400C14	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB DDR4 2400MHz Vengeance LPX	CORSAIR 16GB DDR4 2400MHz 1x288 Dimm Unbuffered 14-16-16-31 Vengeance LPX Black Spreader 1,2V XMP2.0	739,51	0	09-09-16		
2502108	CMK8GX4M2A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz 2x288 Dimm Unbuffered 16-16-16-39 Vengeance LPX Black Spreader 1,2V XPM2.0	413,33	0	09-09-16	0843591083713	
2502109	CMK8GX4M2A2400C16R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz 2x288 Dimm Unbuffered 16-16-16-39 Vengeance LPX Red Spreader 1,2V XMP2.0	413,33	0	09-09-16		
2502153	CMK128GX4M8A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 128GB RAMKit 8x16GB DDR4 2666MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 2666MHz 8x288 Dimm unbuffered 16-18-18-35 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	6960,11	0	09-09-16		
2502154	CMK16GX4M1A2666C16	Corsair	Memory - Desktop - DDR4-2666	CORSAIR 16GB DDR4 2666MHz Dimm Vengeance	CORSAIR 16GB DDR4 2666MHz 1x288 Dimm unbuffered 16-18-18-35 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	783,31	0	09-09-16		
2502155	CMK16GX4M1B3000C15	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 16GB DDR4 3000MHz Dimm Vengeance	CORSAIR 16GB DDR4 3000MHz 1x288 Dimm unbuffered 15-17-17-35 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	805,01	0	09-09-16		
2502171	CMK16GX4M4B3733C17	Corsair	Memory - Desktop - DDR4-3733	CORSAIR 16GB RAMKit 4x4GB DDR4 3733MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3733MHz 4x288 Dimm unbuffered 17-19-19-39 Vengeance LPX Black Heat Spreader 1,35V XMP2.0 fan included	1436,06	0	09-09-16	0843591072861	
2502172	CMK16GX4M4C3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz 4x288 Dimm unbuffered 16-18-18-35 Vengeance LPX Black Heat Spreader 1,35V XMP2.0	1023,06	0	09-09-16		
2502173	CMK16GX4M4C3200C16R	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz 4x288 Dimm unbuffered 16-18-18-35 Vengeance LPX Red Heat Spreader 1,35V XMP2.0	1023,06	0	09-09-16		
2502174	CMK32GX4M2A2133C13	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 32GB RAMKit 2x16GB DDR4 2133MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2133MHz 2x288 DImm unbuffered 13-15-15-28 Vengeance LPX Black Heat Spreader 1,2V XMP2.0	1415,06	10	05-09-16	0843591070621	
2502176	CMK8GX4M2B3733C17	Corsair	Memory - Desktop - DDR4-3733	CORSAIR 8GB RAMKit 2x4GB DDR4 3733MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3733MHz 2x288 Dimm unbuffered 17-19-19-39 Vengeance LPX Black Heat Spreader 1,35V XMP2.0 fan included	761,73	0	09-09-16		
2502178	CMK8GX4M2B3866C18R	Corsair	Memory - Desktop - DDR4-3866	CORSAIR 8GB RAMKit 2x4GB DDR4 3866MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 3866MHz 2x288 Dimm unbuffered 18-22-22-40 Vengeance LPX Red Heat Spreader 1,35V XMP2.0 fan included	892,13	0	06-09-16	0843591083188	
2502179	CML8GX3M2B1600C11	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 8GB RAMKit 2x4GB DDR3 1600MHz	CORSAIR 8GB RAMKit 2x4GB DDR3 1600MHz 2x240 Dimm unbuffered 11-11-11-30 with Vengeance Low Profile Black Heat Spreader 1,5V	380,93	0	09-09-16		
2502180	CMV16GX4M1A2133C15	Corsair	Memory - Desktop - DDR4-2133	CORSAIR 16GB DDR4 2133MHz unbuffered 1,2	CORSAIR 16GB DDR4 2133MHz 1x288 Dimm unbuffered 15-15-15-36 1,2V	707,11	1	13-09-16	0843591067423	
2502182	CMV2GX3M1B1333C9	Corsair	Memory - Desktop - DDR3-1333	CORSAIR 2GB DDR3 1333MHz unbuffered 1,5V	CORSAIR 2GB DDR3 1333MHz 1x240 Dimm unbuffered 1,5V	106,11	21	06-09-16	0843591060509	
2502184	CMY16GX3M2B2133C11	Corsair	Memory - Desktop - DDR3-2133	CORSAIR 16GB RAMKit 2x8GB DDR3 2133MHz	CORSAIR 16GB RAMKit 2x8GB DDR3 2133MHz 2x240 Dimm 11-12-12-27 Vengeance Pro Silver Heat Spreader 1,5V	717,93	0	09-09-16		
2502188	CMY32GX3M4B2133C11	Corsair	Memory - Desktop - DDR3-2133	CORSAIR 32GB RAMKit 4x8GB DDR3 2133MHz	CORSAIR 32GB RAMKit 4x8GB DDR3 2133MHz 4x240 Dimm 11-12-12-27 Vengeance Pro Silver Heat Spreader 1,5V	1436,06	0	09-09-16		
2502189	CMZ16GX3M2A1600C11	Corsair	Memory - Desktop - DDR3-1600	CORSAIR 16GB RAMKit 2x8GB DDR3 1600MHz	CORSAIR 16GB RAMKit 2x8GB DDR3 1600MHz 2x240 Dimm unbuffered 11-11-11-31 Vengeance Profile Black Heat Spreader 1,5V	696,23	0	09-09-16		
2502479	CH-9000104-WW	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR Gaming MM600 Dual Sided Aluminum	CORSAIR Gaming MM600 Dual Sided Aluminum  Gaming Mouse Mat (352mm x 272mm x 5mm)	386,50	16	15-09-16	0843591059411	
2505603	CMSX16GX4M2A2400C16	Corsair	Memory - Notebook - DDR4-2400	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz S	CORSAIR 16GB RAMKit 2x8GB DDR4 2400MHz 2x260 SoDimm unbuffered 16-16-16-39 Black PCB 1,2V	783,32	0	09-09-16	0843591073097	
2505605	CMSX8GX4M2A2400C16	Corsair	Memory - Notebook - DDR4-2400	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz SO	CORSAIR 8GB RAMKit 2x4GB DDR4 2400MHz 2x260 SoDimm Unbuffered 16-16-16-39 Black PCB, 1,2V	435,52	0	09-09-16	0843591073080	
2505606	CSSD-F240GBLEB	Corsair	Solid-State Drive - Consumer - 2.5" SATA	CORSAIR SSD 240GB 2,5inc SATAIII TLC 7mm	CORSAIR SSD 240GB 2,5" SATA III TLC 7mm 560MB/s Seq. Read 530MB/s Write 83K IOPS Random Read 40K IOPS Random Write	578,98	49	06-09-16	0843591071932	
2505607	CSSD-F480GBLEB	Corsair	Solid-State Drive - Consumer - 2.5" SATA	CORSAIR SSD 480GB 2,5inc SATAIII TLC 7mm	CORSAIR SSD 480GB 2,5" SATA III TLC 7mm 560MB/s Seq. Read 530MB/s Write 83K IOPS Random Read 40K IOPS Random Write	1320,08	2	13-09-16	0843591071949	
2505608	CSSD-F960GBLEB	Corsair	Solid-State Drive - Consumer - 2.5" SATA	CORSAIR SSD 960GB 2,5inc SATAIII TLC 7mm	CORSAIR SSD 960GB 2,5" SATA III TLC 7mm 560MB/s Seq. Read 530MB/s Write 83K IOPS Random Read 40K IOPS Random Write	2597,08	0	09-09-16	0843591071956	
2507208	CMK128GX4M8B3000C16	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 128GB RAMKit 8x16GB DDR4 3000MHz	CORSAIR 128GB RAMKit 8x16GB DDR4 3000MHz 8x288 DIMM unbuffered 16-18-18-36 Vengeance LPX Black Heat spreader 1,35V XMP 2.0 Airflow	7286,08	0	09-09-16	0843591084307	
2507209	CMK16GX4M4A2400C16R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB RAMKit 4x4GB DDR4 2400MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 2400MHz 4x288 DIMM unbuffered 16-16-16-39 Vengeance Red Black Heat spreader 1,20V XMP 2.0	826,64	0	09-09-16	0843591084215	
2507680	CMK32GX4M4A2400C16R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 16GB RAMKit 4x4GB DDR4 2400MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 2400MHz 4x288 DIMM unbuffered 16-16-16-39 Vengeance LPX Red Heat spreader 1,20V XMP 2.0	1479,04	0	09-09-16	0843591072267	
2507683	CMK64GX4M8B2800C14	Corsair	Memory - Desktop - DDR4-2800	CORSAIR 64GB RAMKit 8x8GB DDR4 2800MHz	CORSAIR 64GB RAMKit 8x8GB DDR4 2800MHz 8x288 DIMM unbuffered 14-16-16-36 Vengeance LPX Black Heat spreader 1,35V XMP 2.0 Airflow	3807,08	0	14-09-16	0843591084215	
2507684	CMY8GX3M2B2133C11	Corsair	Memory - Desktop - DDR3-2133	CORSAIR 8GB RAMKit 2x4GB DDR3 2133MHz	CORSAIR 8GB RAMKit 2x4GB DDR3 2133MHz 2x240 Dimm unbuffered 11-12-12-27 Vengeance Pro Silver Heat spreader XMP 1.3 1,5V	402,52	0	09-09-16	0843591083836	
2510816	CH-9000231-EU	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR Scimitar Gaming Mouse Black	CORSAIR Scimitar Optical Gaming Mouse Black up to 12000dpi Key slider mechanical buttons 4 zone RGB	811,65	88	16-09-16	0843591071727	
2511973	CMD32GX4M4B3333C16	Corsair	Memory - Desktop - DDR4-3333	CORSAIR 32GB RAMKit 4x8GB DDR4 3333MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 3333MHz 4x288 DIMM unbuffered 16-18-18-36 DOMINATOR Platinum 1.35V XMP 2.0 Airflow Platinum Fan	2719,04	0	06-09-16	0843591083683	
2511974	CMK8GX4M2B4133C19R	Corsair	Memory - Desktop - DDR4-4133	CORSAIR 8GB RAMKit 2x4GB DDR4 4133MHz	CORSAIR 8GB RAMKit 2x4GB DDR4 4133MHz 2x288 DIMM Nunbuffered 19-25-25-45 Vengeance LPX Red Heat spreader 1,4V XMP2.0 Vegeance airflo	1741,02	0	09-09-16	0843591083164	
2511975	CMSO16GX4M1A2133C15	Corsair	Memory - Notebook - DDR4-2133	CORSAIR 16GB DDR4 2133MHz SoDimm 1,2V	CORSAIR 16GB DDR4 2133MHz 1x260 SoDimm unbuffered 15-15-15-36 1,2V	707,11	0	08-09-16	0843591068147	
2511976	CMSO32GX4M2A2133C15	Corsair	Memory - Notebook - DDR4-2133	CORSAIR 32GB RAMKit 2x16GB DDR4 2133MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 2133MHz 2x260 SoDimm 15-15-15-36 1.20V	1415,02	0	05-09-16	0843591068178	
2522059	CW-9060025-WW	Corsair	Chassis - Options - Cooling	CORSAIR Hydro Series H100i v2 Extreme	CORSAIR Hydro Series H100i v2 Extreme Performance Liquid CPU Cooler	1120,80	2	05-09-16	0843591071536	
2522061	CA-9011144-EU	Corsair	Headsets - PC - Gaming	CORSAIR Gaming VOID Surround Hybrid	CORSAIR Gaming VOID Surround Hybrid	792,20	11	06-09-16	0843591070881	
2522062	CA-9011145-EU	Corsair	Headsets - PC - Gaming	CORSAIR Gaming Void RGB Wireless 7.1	CORSAIR Gaming Void RGB Wireless 7.1	1064,40	0	07-09-16	0843591072946	
2522063	CH-9303011-EU	Corsair	Keyboard/Mouse - Mouse - Gaming	CORSAIR Gaming SABRE RGB 10000DPI Optica	CORSAIR Gaming SABRE RGB 10000DPI Optical	442,54	18	22-09-16	0843591083256	
2523639	CB-9060008-WW	Corsair	Chassis - Options - Cooling	CORSAIR HG10 Hydro Series GPU Cooling Br	CORSAIR HG10 Hydro Series GPU Cooling Bracket N980 Edition	343,70	0	09-09-16	0843591083621	
2526424	CMD32GX4M2C3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz 2x288 Dimm unbuffered 16-18-18-36 Dominator Platinum 1,35V	2176,02	0	09-09-16		
2526426	CMD64GX4M4C3200C16	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 64GB RAMKit 4x16GB DDR4 3200MHz	CORSAIR 64GB RAMKit 4x16GB DDR4 3200MHz 4x288 Dimm unbuffered 16-18-18-36 Dominator Platinum 1,35V	4350,04	0	09-09-16		
2526427	CMFVY3A-256GB	Corsair	Memory - USB	CORSAIR 256GB Flach Voyager USB3.0	CORSAIR 256GB Flach Voyager USB3.0 Read 190MBs Write 90MBs Plug and Play	703,31	0	08-09-16	0843591070560	
2526430	CMK16GX4M4C3200C15	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz	CORSAIR 16GB RAMKit 4x4GB DDR4 3200MHz 4x288 Dimm unbuffered 15-17-17-35 Vengeance LPX Black Heat spreader 1,35V XMP2.0	1110,04	0	09-09-16		
2526431	CMK32GX4M2B3000C15R	Corsair	Memory - Desktop - DDR4-3000	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3000MHz 2x288 Dimm unbuffered 15-17-17-35 Vengeance LPX Black Heat spreader 1,35V XMP2.0	1610,02	0	09-09-16		
2526432	CMK32GX4M2B3200C16R	Corsair	Memory - Desktop - DDR4-3200	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz	CORSAIR 32GB RAMKit 2x16GB DDR4 3200MHz 2x288 Dimm unbuffered 16-18-18-36 Vengeance LPX Red Heat spreader 1,35V XMP2.0	1806,02	0	09-09-16		
2526433	CMK32GX4M4A2400C12	Corsair	Memory - Desktop - DDR4-3466	CORSAIR 32GB RAMKit 4x8GB DDR4 2666MHz	CORSAIR 32GB RAMKit 4x8GB DDR4 2666MHz 4x288 Dimm unbuffered 12-14-14-28 Vengeance LPX Heat spreader 1,2V XMP2.0	1588,04	0	09-09-16		
2526437	CMK4GX4M1A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 4GB DDR4 2400MHz Dimm 1,2V	CORSAIR 4GB DDR4 2400MHz Dimm Unbuffered 16-16-16-39 Vengeance LPX Black Heat spreader 1,2V XMP2.0	206,74	0	09-09-16		
2526438	CMK4GX4M1A2400C16R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 4GB DDR4 2400MHz Dimm 1,2V Red	CORSAIR 4GB DDR4 2400MHz Dimm Unbuffered 16-16-16-39 Vengeance LPX Red Heat spreader 1,2V XMP2.0	206,71	0	09-09-16		
2526439	CMK8GX4M1A2400C16	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 8GB DDR4 2400MHz Dimm 1,2V	CORSAIR 8GB DDR4 2400MHz Dimm unbuffered 16-16-16-39 Vengeance LPX Black Heat spreader 1,2V XMP2.0	370,11	0	09-09-16		
2526440	CMK8GX4M1A2400C16R	Corsair	Memory - Desktop - DDR4-2400	CORSAIR 8GB DDR4 2400MHz Dimm 1,2V Red	CORSAIR 8GB DDR4 2400MHz Dimm unbuffered 16-16-16-39 Vengeance LPX Red Heat spreader 1,2V XMP2.0	370,11	0	09-09-16		
2526443	CMSX16GX4M2A2666C18	Corsair	Memory - Notebook - DDR4-2666	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz	CORSAIR 16GB RAMKit 2x8GB DDR4 2666MHz 2x260 SoDimm unbuffered 18-19-19-39 Black PCB 1,2V	815,82	0	09-09-16		
